Resor bokade av LTN´s kundservice till/från/inom Jokkmokk år 2019,,,,,,,,,,,
,,,,,,,,,,,
Förklaring,,,,,,,,,,,
"Plats: B=Bud, E=Ensamåkare, F=Framsäte, f= Fällt Framsäte, H=Hela baksätet, L=Liggande, 2=Max 2 pass i baksätet ",,,,,,,,,,,
"Biltyp: AN=Personbil, S1=Multi/Specialfordon",,,,,,,,,,,
,,,,,,,,,,,
Resdag,Avresetid,Biltyp,Plats,Antal pass,Från gata,Från ort,Från Kommun,Till gata,Till ort ,Till kommun,Linjenr
11/15/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/15/2019,07:00,AN,,2,MELLANV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
11/15/2019,07:40,S1,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/15/2019,09:35,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
11/15/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/15/2019,12:34,AN,,1,STENTORPSG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/15/2019,12:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKABRAMG,JOKKMOKK,JO,0
11/15/2019,12:55,AN,,1,ULLENIUSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/15/2019,13:00,AN,,2,SJUKHUSET,SUNDERBYN,LU,MELLANV,VUOLLERIM,JO,0
11/15/2019,13:00,AN,F,1,ÅSGATAN,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/15/2019,13:30,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,STENTORPSG,JOKKMOKK,JO,0
11/15/2019,13:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
11/15/2019,13:45,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/15/2019,13:45,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,ÅSGATAN,JOKKMOKK,JO,0
11/15/2019,14:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SMEDGRÄND,VUOLLERIM,JO,0
11/15/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,WOLFSG,JOKKMOKK,JO,0
11/15/2019,19:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
11/16/2019,07:07,AN,,1,VAIKIJAURV,JOKKMOKK,JO,SUNDERBY FOLKHÖGSKOLA,S SUNDERBYN,LU,0
11/17/2019,13:30,AN,,2,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/17/2019,16:10,AN,E,2,SJUKHUSET,GÄLLIVARE,GÄ,ÅSGATAN,JOKKMOKK,JO,0
11/17/2019,16:45,AN,,1,SUNDERBY FOLKHÖGSKOLA,S SUNDERBYN,LU,VAIKIJAURV,JOKKMOKK,JO,0
11/18/2019,06:16,AN,,1,SKABRAMG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/18/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/18/2019,09:46,AN,,2,VINTERV,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/18/2019,10:35,AN,,1,ULLENIUSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/18/2019,10:46,AN,,1,RINGV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/18/2019,11:20,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,VINTERV,PORJUS,JO,0
11/18/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/18/2019,12:04,AN,,2,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/18/2019,12:05,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/18/2019,13:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKABRAMG,JOKKMOKK,JO,0
11/18/2019,13:35,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
11/18/2019,13:45,AN,,2,HC JOKKMOKK,JOKKMOKK,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
11/18/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,RINGV,VUOLLERIM,JO,0
11/18/2019,17:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
11/18/2019,17:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
11/18/2019,18:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÅSGATAN,JOKKMOKK,JO,0
11/19/2019,06:30,AN,,1,TALVATISG,JOKKMOKK,JO,BSTN PITEÅ,PITEÅ,PI,0
11/19/2019,06:50,AN,,1,KYRKV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
11/19/2019,06:58,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/19/2019,10:24,AN,E,1,WÄSTFELTSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
11/19/2019,10:45,AN,,1,RINGV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/19/2019,11:30,AN,,1,ROSENGÅRDEN ÖVREPLAN,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
11/19/2019,12:30,AN,,1,STORG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/19/2019,12:47,AN,,1,FÖRENINGSG,JOKKMOKK,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
11/19/2019,13:00,AN,,1,APOTEKET JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
11/19/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,TÅRRAJAUR,TÅRRAJAUR,JO,0
11/19/2019,13:00,AN,,2,SJUKHUSET,SUNDERBYN,LU,KYRKV,VUOLLERIM,JO,0
11/19/2019,13:40,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,STORG,JOKKMOKK,JO,0
11/19/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,RINGV,VUOLLERIM,JO,0
11/19/2019,15:00,AN,E,1,SJUKHUSET,SUNDERBYN,LU,WÄSTFELTSG,JOKKMOKK,JO,0
11/19/2019,15:23,AN,,1,LERUDDEN,PURKIJAUR,JO,REHABCENTRUM,JOKKMOKK,JO,0
11/19/2019,19:25,AN,,1,REHABCENTRUM,JOKKMOKK,JO,LERUDDEN,PURKIJAUR,JO,0
11/20/2019,06:24,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
11/20/2019,06:27,AN,,1,WOLFSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
11/20/2019,07:06,AN,,1,BODENV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
11/20/2019,07:14,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,07:46,AN,,1,FLYGSTRÅKET,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,08:30,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
11/20/2019,09:21,AN,,0,FRAMKÖRNING,,,POLCIRKELV,MURJEK,JO,0
11/20/2019,09:23,AN,,1,POLCIRKELV,MURJEK,JO,DSK MOTT VUOLLERIM,VUOLLERIM,JO,0
11/20/2019,10:00,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
11/20/2019,10:15,AN,,1,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
11/20/2019,10:57,AN,,1,HANTVERKARG,JOKKMOKK,JO,SJUKHUSET,PITEÅ,PI,0
11/20/2019,11:00,AN,,1,DSK MOTT VUOLLERIM,VUOLLERIM,JO,POLCIRKELV,MURJEK,JO,0
11/20/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FLYGSTRÅKET,PORJUS,JO,0
11/20/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SAULOUDDEN,SAULOUDDEN,JO,0
11/20/2019,11:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,BODENV,VUOLLERIM,JO,0
11/20/2019,11:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,WOLFSG,JOKKMOKK,JO,0
11/20/2019,11:02,AN,,1,ULLENIUSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/20/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,12:06,AN,,0,FRAMKÖRNING,,,PUOTTAURE,PUOTTAURE,JO,0
11/20/2019,12:08,AN,,1,PUOTTAURE,PUOTTAURE,JO,DSK MOTT VUOLLERIM,VUOLLERIM,JO,0
11/20/2019,12:30,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/20/2019,12:31,AN,,1,SKABRAMG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,12:31,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,13:00,AN,F,1,SJUKHUSET,SUNDERBYN,LU,FÖRENINGSG,JOKKMOKK,JO,0
11/20/2019,13:10,AN,,1,KITTELUDDEN,KITTELUDDEN,JO,ICA RAIDEN,JOKKMOKK,JO,0
11/20/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,KITTELUDDEN,KITTELUDDEN,JO,0
11/20/2019,15:15,AN,,1,DSK MOTT VUOLLERIM,VUOLLERIM,JO,PUOTTAURE,PUOTTAURE,JO,0
11/20/2019,15:15,AN,,1,SPF FJÄLLVINDEN,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
11/20/2019,16:53,AN,,1,LERUDDEN,PURKIJAUR,JO,REHABCENTRUM,JOKKMOKK,JO,0
11/20/2019,17:00,AN,F,1,SJUKHUSET,SUNDERBYN,LU,ROSENGÅRDEN ÖVREPLAN,JOKKMOKK,JO,0
11/20/2019,18:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
11/20/2019,18:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
11/20/2019,18:40,AN,,1,REHABCENTRUM,JOKKMOKK,JO,LERUDDEN,PURKIJAUR,JO,0
11/20/2019,19:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKABRAMG,JOKKMOKK,JO,0
11/20/2019,19:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,TIMMERMANSG,PORJUS,JO,0
11/20/2019,19:13,AN,,1,PORJUSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/20/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
11/20/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
11/21/2019,09:45,AN,,2,FLYGSTRÅKET,PORJUS,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/21/2019,10:34,S1,,2,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/21/2019,11:13,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,FLYGSTRÅKET,PORJUS,JO,0
11/21/2019,11:14,S1,,3,SKOGSGLÄNTAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/21/2019,12:03,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,SNICKARGRÄND,VUOLLERIM,JO,0
11/21/2019,12:28,S1,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/21/2019,12:30,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ICA RAIDEN,JOKKMOKK,JO,0
11/21/2019,12:51,AN,,1,FÖRENINGSG,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
11/21/2019,13:24,AN,,1,ICA RAIDEN,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
11/21/2019,13:34,AN,,2,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/21/2019,13:34,AN,,2,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/21/2019,13:47,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
11/21/2019,14:00,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/21/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
11/21/2019,14:15,S1,,2,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
11/21/2019,14:30,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
11/21/2019,14:30,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
11/21/2019,15:45,AN,,1,LERUDDEN,PURKIJAUR,JO,REHABCENTRUM,JOKKMOKK,JO,0
11/21/2019,16:30,AN,,1,BSTN PITEÅ,PITEÅ,PI,TALVATISG,JOKKMOKK,JO,0
11/21/2019,16:30,S1,,3,SJUKHUSET,GÄLLIVARE,GÄ,SKOGSGLÄNTAN,JOKKMOKK,JO,0
11/21/2019,17:00,S1,,2,SJUKHUSET,GÄLLIVARE,GÄ,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
11/21/2019,18:10,AN,,1,REHABCENTRUM,JOKKMOKK,JO,LERUDDEN,PURKIJAUR,JO,0
11/21/2019,22:16,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,05:34,AN,,1,ULLENIUSG,JOKKMOKK,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,05:38,AN,,1,PORSI,PORSI,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/22/2019,06:16,AN,,1,SKABRAMG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/22/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/22/2019,08:00,AN,L,2,HANTVERKARG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/22/2019,08:22,AN,,2,WOLFSG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,09:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,PORSI,PORSI,JO,0
11/22/2019,09:10,AN,,1,MURJEKSV,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,09:30,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,WOLFSG,JOKKMOKK,JO,0
11/22/2019,10:14,AN,F,1,ÅSGATAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,10:17,AN,,1,STENTORPSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/22/2019,10:37,AN,,1,SNICKARGRÄND,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
11/22/2019,11:20,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,STENTORPSG,JOKKMOKK,JO,0
11/22/2019,11:30,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,0
11/22/2019,12:02,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/22/2019,12:30,AN,L,2,SJUKHUSET,GÄLLIVARE,GÄ,HANTVERKARG,JOKKMOKK,JO,0
11/22/2019,12:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKABRAMG,JOKKMOKK,JO,0
11/22/2019,12:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÅSGATAN,JOKKMOKK,JO,0
11/22/2019,13:32,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
11/22/2019,14:20,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/22/2019,15:00,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,ÅSGATAN,JOKKMOKK,JO,0
11/22/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,SNICKARGRÄND,VUOLLERIM,JO,0
11/22/2019,15:30,AN,,1,KAITUMGÅRDEN SVALAN,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
11/22/2019,15:31,AN,L,1,SJUKHUSET,GÄLLIVARE,GÄ,SNICKARGRÄND,VUOLLERIM,JO,0
11/22/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
11/22/2019,20:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
11/23/2019,10:15,AN,,1,ÅSGATAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/23/2019,11:30,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,FAGERLUNDSV,FAGERLUND,JO,0
11/23/2019,12:28,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
11/23/2019,12:30,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/23/2019,15:00,AN,L,1,VADARG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/23/2019,16:30,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
11/23/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÅSGATAN,JOKKMOKK,JO,0
11/25/2019,06:16,AN,,1,SKABRAMG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/25/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/25/2019,07:09,S1,,2,STATIONSG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/25/2019,07:14,AN,,1,STOCKG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/25/2019,08:15,AN,,1,RANDIJAURV,RANDIJAUR,JO,DAGCENTER,JOKKMOKK,JO,0
11/25/2019,08:54,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,STATIONSG,JOKKMOKK,JO,0
11/25/2019,10:00,AN,,1,ULLENIUSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/25/2019,10:10,S1,,1,VAIKIJAURV,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/25/2019,10:35,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,AJTTE MUSEUM,JOKKMOKK,JO,0
11/25/2019,10:55,S1,,2,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/25/2019,11:05,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/25/2019,11:10,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/25/2019,12:00,S1,,1,HC JOKKMOKK,JOKKMOKK,JO,VAIKIJAURV,JOKKMOKK,JO,0
11/25/2019,12:30,S1,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
11/25/2019,12:46,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKABRAMG,JOKKMOKK,JO,0
11/25/2019,14:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
11/25/2019,14:43,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,MATTISUDDEN,MATTISUDDEN,JO,0
11/25/2019,17:15,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,VADARG,JOKKMOKK,JO,0
11/26/2019,01:40,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/26/2019,03:20,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAUR,VAIKIJAUR,JO,0
11/26/2019,06:12,AN,,1,STRÖMG,PORJUS,JO,JVSTN GÄLLIVARE,GÄLLIVARE,GÄ,0
11/26/2019,06:37,AN,,1,TALVATISG,JOKKMOKK,JO,BSTN PITEÅ,PITEÅ,PI,0
11/26/2019,08:28,S1,,2,STATIONSG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/26/2019,09:34,AN,,1,STORG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/26/2019,09:38,S1,,2,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/26/2019,09:54,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,STATIONSG,JOKKMOKK,JO,0
11/26/2019,10:45,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
11/26/2019,11:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,BERGG,JOKKMOKK,JO,0
11/26/2019,11:10,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/26/2019,11:20,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/26/2019,11:50,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,STORG,JOKKMOKK,JO,0
11/26/2019,12:28,AN,,1,KIERATS,KIERATS,JO,KAITUMGÅRDEN MATSALEN,JOKKMOKK,JO,0
11/26/2019,13:20,AN,,1,KAITUMGÅRDEN MATSALEN,JOKKMOKK,JO,KIERATS,KIERATS,JO,0
11/26/2019,13:28,AN,,0,FRAMKÖRNING,,,BODENV,VUOLLERIM,JO,0
11/26/2019,13:30,AN,,1,BODENV,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
11/26/2019,14:28,S1,,2,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
11/26/2019,15:00,S1,,2,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
11/26/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,JÄGARSTIGEN,VUOLLERIM,JO,0
11/26/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,MATTISUDDEN,MATTISUDDEN,JO,0
11/26/2019,15:03,AN,,1,LERUDDEN,PURKIJAUR,JO,REHABCENTRUM,JOKKMOKK,JO,0
11/26/2019,15:36,AN,,2,V STRAND,V STRAND,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/26/2019,15:45,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
11/26/2019,17:20,AN,,1,REHABCENTRUM,JOKKMOKK,JO,LERUDDEN,PURKIJAUR,JO,0
11/26/2019,17:58,AN,,0,FRAMKÖRNING,,,KONSUM,VUOLLERIM,JO,0
11/26/2019,18:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
11/26/2019,18:00,AN,,1,KONSUM,VUOLLERIM,JO,BODENV,VUOLLERIM,JO,0
11/26/2019,18:30,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
11/27/2019,05:30,AN,,1,HARAUDDEN,HARAUDDEN,JO,BSTN JOKKMOKK,JOKKMOKK,JO,0
11/27/2019,07:15,AN,,1,ÄLVSBORGSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/27/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVSBORGSV,JOKKMOKK,JO,0
11/27/2019,11:58,AN,,1,POLCIRKELV,MURJEK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/27/2019,12:13,AN,,1,RINGV,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/27/2019,12:31,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/27/2019,12:42,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SPF FJÄLLVINDEN,JOKKMOKK,JO,0
11/27/2019,13:15,AN,,1,KITTELUDDEN,KITTELUDDEN,JO,ICA RAIDEN,JOKKMOKK,JO,0
11/27/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,KITTELUDDEN,KITTELUDDEN,JO,0
11/27/2019,14:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,MURJEKSV,VUOLLERIM,JO,0
11/27/2019,14:16,AN,,1,FRÖBOMSV,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
11/27/2019,14:32,AN,,1,ULLENIUSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
11/27/2019,14:36,AN,,1,BSTN JOKKMOKK,JOKKMOKK,JO,HARAUDDEN,HARAUDDEN,JO,0
11/27/2019,15:14,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,POLCIRKELV,MURJEK,JO,0
11/27/2019,15:14,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,RINGV,VUOLLERIM,JO,0
11/27/2019,15:15,AN,,1,LERUDDEN,PURKIJAUR,JO,REHABCENTRUM,JOKKMOKK,JO,0
11/27/2019,15:45,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,ULLENIUSG,JOKKMOKK,JO,0
11/27/2019,17:00,AN,,1,REHABCENTRUM,JOKKMOKK,JO,LERUDDEN,PURKIJAUR,JO,0
11/27/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FRÖBOMSV,PORJUS,JO,0
